,Links,Company,Job Title,Rating,Date Posted ago
162,https://in.indeed.com/rc/clk?jk=2ad6741ed29a67a0&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Senior Analyst - Data Visualization,4,  30+  
163,https://in.indeed.com/rc/clk?jk=bf7648db25bb7a7f&fccid=c846634404f54518&vjs=3,CSB Bank,Data Analyst,3.7,  30+  
164,https://in.indeed.com/rc/clk?jk=bb795f58b71aa036&fccid=dab46176c0462c82&vjs=3,Viral Fission,Research Analyst,3.9,  30+  
165,https://in.indeed.com/rc/clk?jk=a709afa2be6801b6&fccid=1c76c3a36f6c7557&vjs=3,UBS,Business Analyst,3.8,14
166,https://in.indeed.com/rc/clk?jk=bb795f58b71aa036&fccid=dab46176c0462c82&vjs=3,Viral Fission,Research Analyst,3.9,  30+  
167,https://in.indeed.com/rc/clk?jk=af917711da67d822&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,Risk Advisory Compliance Review- Legal Analyst,3.9,  30+  
168,https://in.indeed.com/rc/clk?jk=17dedbe50a381b58&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Regulatory Reporting - Analyst,4.1,1
169,https://in.indeed.com/rc/clk?jk=001b48cd55363acd&fccid=9e215d88a6b33622&vjs=3,Deloitte,Enabling Areas - Business Analyst CA/Finance - Information Technology,3.9,  30+  
170,https://in.indeed.com/rc/clk?jk=ea762a106b3a6aff&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Data Science Analytics Sr Analyst - Data Science,4,  30+  
171,https://in.indeed.com/rc/clk?jk=495c955566c0f3bc&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,SAS Analytics Data Designer,4,  30+  
172,https://in.indeed.com/rc/clk?jk=d24eeaf9b51908f9&fccid=7e883e8ff0d69499&vjs=3,WTW,FP&A Analyst,3.6,1
173,https://in.indeed.com/rc/clk?jk=425be22cda1d84d3&fccid=1cb3cf5be1449e8d&vjs=3,SUGAR Cosmetics,Business Analyst,3.3,  30+  
174,https://in.indeed.com/rc/clk?jk=f3dfdaf2b28e9dc4&fccid=f64c9547275f8558&vjs=3,Sharad Mishra & Associates,Technical Analysts,0,  30+  
175,https://in.indeed.com/rc/clk?jk=437de261187db8c1&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.","Data Analytics - Senior Associate (SQL, Alteryx and Python)",4.1,14
176,https://in.indeed.com/company/L&D-Edutech/jobs/Trainer-0f83ca46a2d70c54?fccid=9b09667ba41fc39c&vjs=3,L&D Edutech,Data Analytics Trainer,0,3
177,https://in.indeed.com/rc/clk?jk=ed596fc654c6e110&fccid=c1340f0b335b9dd7&vjs=3,IDFC FIRST Bank,Senior Data Analyst - Edge Capabilities,3.7,24
178,https://in.indeed.com/rc/clk?jk=66f7ecd9c00fe07d&fccid=bea74927fd353048&vjs=3,Numerix,Data Operations Analyst,0,  30+  
179,https://in.indeed.com/company/Al-Mass-fitness/jobs/Senior-Inventory-Analyst-62aebc9e6ebb7d29?fccid=5d7fa887607260b5&vjs=3,BHATIA BROTHERS,Senior Inventory Analyst,0,22
180,https://in.indeed.com/company/VVP-Healthcare-Evolution-Pvt-Ltd/jobs/Data-Analyst-8d03d38a86377cb6?fccid=664e29fa083c7b57&vjs=3,VVP Healthcare Evolution Pvt Ltd,Team Leader-Data Analyst & Project,0,3
181,https://in.indeed.com/rc/clk?jk=f823dbeea3f89049&fccid=b6bce26653fc9dd9&vjs=3,Third Bridge,Research Analyst - Maps,0,16
182,https://in.indeed.com/company/FernStop-Solutions/jobs/Data-Analyst-de49bbd94a11f1a5?fccid=45c179b7e176c7d0&vjs=3,Fernstop solutions,Data Analyst,0,19
183,https://in.indeed.com/rc/clk?jk=33dac0d8b75748de&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,Operational Risk Control Analyst - Associate,3.8,  30+  
184,https://in.indeed.com/rc/clk?jk=64d98a28e112d2c5&fccid=a2520645450d003a&vjs=3,Brillio,Business Analyst – R01526589,3.4,15
185,https://in.indeed.com/rc/clk?jk=425be22cda1d84d3&fccid=1cb3cf5be1449e8d&vjs=3,SUGAR Cosmetics,Business Analyst,3.3,  30+  
186,https://in.indeed.com/rc/clk?jk=495c955566c0f3bc&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,SAS Analytics Data Designer,4,  30+  
187,https://in.indeed.com/rc/clk?jk=1e4ba1610d13ca2c&fccid=51e6d37e31a6306f&vjs=3,Lloyd's Register Group,Master Data Management (MDM) Analyst,3.7,  30+  
188,https://in.indeed.com/rc/clk?jk=f3dfdaf2b28e9dc4&fccid=f64c9547275f8558&vjs=3,Sharad Mishra & Associates,Technical Analysts,0,  30+  
189,https://in.indeed.com/rc/clk?jk=4a789f6be0fe3cbb&fccid=81deaefb5bc8f4e5&vjs=3,Russet Studio,Category Manager/ Data Analyst,0,  30+  
190,https://in.indeed.com/rc/clk?jk=740a2c2c0c48e483&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Business Operations Analyst-Supply chain management,4,16
191,https://in.indeed.com/rc/clk?jk=327d3da159fb2bb5&fccid=e9aaabfdc8647e0d&vjs=3,Framestore,Recruitment Data Analyst,0,13
192,https://in.indeed.com/rc/clk?jk=4e5285a8d8a758e2&fccid=1b5736ab9ecd9500&vjs=3,Nayara Energy,Analyst - Logistics,4.2,30
193,https://in.indeed.com/rc/clk?jk=38db7f854db1f79e&fccid=969298818c0907be&vjs=3,LANXESS,Analyst - Database Administration,4,1
194,https://in.indeed.com/rc/clk?jk=a4d62667e48860f6&fccid=3c6c62c1f9964388&vjs=3,Black & Veatch,"Analyst, Consulting",3.8,  30+  
195,https://in.indeed.com/rc/clk?jk=1a89da12384c303f&fccid=50597ebf467edd46&vjs=3,NCR,Business Ops Analyst,3.5,  30+  
196,https://in.indeed.com/rc/clk?jk=84c9be7bb006b340&fccid=c15e58c229888ed7&vjs=3,Institutional Shareholder Services,ESG Junior Data Analyst (Mandarin),3.4,27
197,https://in.indeed.com/rc/clk?jk=c57f22c1c73a081a&fccid=ff044f739f3ffc85&vjs=3,Spice HR – Your Growth Partner,Market Research Analyst,0,  30+  
198,https://in.indeed.com/rc/clk?jk=55b2d1eab23a8021&fccid=e932e178c92b46f5&vjs=3,YouGov,Accounts Payable Analyst,0,15
199,https://in.indeed.com/rc/clk?jk=e0084cafdacbdb0b&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Microsoft Power BI Software Development Engineer,4,29
200,https://in.indeed.com/rc/clk?jk=3bb9d492eb9720bb&fccid=bb95ccf807a8406a&vjs=3,Airtel India,Sales Coordinator / Business Analyst,4.1,  30+  
201,https://in.indeed.com/rc/clk?jk=0b139651d1e7f40c&fccid=6a09b1333daa01a1&vjs=3,EisnerAmper LLP,Senior Data Analyst,3.6,  30+  
202,https://in.indeed.com/company/convergence-it-services/jobs/Business-Analyst-53d7a888a9399270?fccid=333bc4b3c68195dd&vjs=3,Convergence IT Services,Business Analyst,3.5,2
203,https://in.indeed.com/rc/clk?jk=c04a25d8eb3d2734&fccid=c79fa15de4a924de&vjs=3,nVent,Product Data Syndication Analyst,3.1,  30+  
204,https://in.indeed.com/rc/clk?jk=6ac1463775b54d69&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Microsoft Dynamics CRM Functional Business Analyst,4,1
205,https://in.indeed.com/rc/clk?jk=412bea79d5d86e4a&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,Risk Advisory Data Analytics Senior,3.9,27
206,https://in.indeed.com/rc/clk?jk=ddab9f18482d49cd&fccid=3bdc2177cd9b3ed2&vjs=3,Sea and Beyond,Business Analyst,0,  30+  
207,https://in.indeed.com/rc/clk?jk=576b77189be30362&fccid=b82398c1bfe4594e&vjs=3,Avalon Global Research,Analyst/Senior Analyst – Power BI & Data Visualisation,3.8,  30+  
208,https://in.indeed.com/rc/clk?jk=2cf74137544c8be9&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Business Risk Analyst II - C10,3.9,14
209,https://in.indeed.com/rc/clk?jk=5a7380a5d0122935&fccid=9feb60a01bbd754b&vjs=3,Echofeel,Business Analyst,0,  30+  
210,https://in.indeed.com/rc/clk?jk=ec37d629ccbcb6b2&fccid=353eb997fc901045&vjs=3,Veeva Systems,Junior Data Analyst (Contract),0,16
211,https://in.indeed.com/rc/clk?jk=56ab1355447b355f&fccid=f0f92f7e049c96e5&vjs=3,FICUS VENTURES,BI & Visualization,0,  30+  
212,https://in.indeed.com/rc/clk?jk=48cd5f42f5c6b55c&fccid=82c27ee90a4ecb91&vjs=3,Porter,Business Intelligence Analyst,3.4,  30+  
213,https://in.indeed.com/rc/clk?jk=cf7a42b931123c6b&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Senior Analyst - Data Management,4,  30+  
214,https://in.indeed.com/rc/clk?jk=ea762a106b3a6aff&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Data Science Analytics Sr Analyst - Data Science,4,  30+  
215,https://in.indeed.com/rc/clk?jk=699537b945063755&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Sr. Business Financial Analyst,3.9,  30+  
216,https://in.indeed.com/rc/clk?jk=fe9882bd19092914&fccid=711b49e75e0e975e&vjs=3,OSTC India,OSTC Academy – for Junior Financial Market Analysts,0,24
217,https://in.indeed.com/rc/clk?jk=d648e7b19468b70f&fccid=97f3499d13e4b55f&vjs=3,Hexagon Global,Business Analyst,4.5,  30+  
218,https://in.indeed.com/rc/clk?jk=ecf29fbaa40a1784&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",CAO Business Resiliency - Testing Analyst (Associate),4.1,2
219,https://in.indeed.com/rc/clk?jk=d01e327c49c51a45&fccid=acfb0b086b8f975d&vjs=3,Morningstar,Senior Data Analyst – Morningstar Indexes,3.9,  30+  
220,https://in.indeed.com/rc/clk?jk=0900fa3d7aa8e10d&fccid=e932e178c92b46f5&vjs=3,YouGov,Senior Analyst - YouGov Sports,0,3
221,https://in.indeed.com/rc/clk?jk=4cf85258f2394f47&fccid=906e0ed766138448&vjs=3,NTT Ltd.,Analyst-Financial reporting,3.6,  30+  
222,https://in.indeed.com/rc/clk?jk=dc3a20e6676d8e9b&fccid=861da13bf34fb5f1&vjs=3,OSTC,OSTC Academy – for Junior Financial Market Analysts,3.5,24
223,https://in.indeed.com/rc/clk?jk=d7d25f3311c6e87a&fccid=198b7374e1f8a26f&vjs=3,RSM,Sr. Officer / Assistant Manager - Data Analytics,3.6,  30+  
224,https://in.indeed.com/rc/clk?jk=8c0ff80b3fc37f64&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Senior Analyst - Digital Marketing Analytics,4,1
225,https://in.indeed.com/rc/clk?jk=d19f9a49c4ac3738&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,Analyst - Credit risk data control(CRDC) - Credit Risk (Risk Management),3.8,14
226,https://in.indeed.com/rc/clk?jk=8c0ff80b3fc37f64&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Analytics Senior Analyst - Digital Marketing Analytics,4,1
227,https://in.indeed.com/rc/clk?jk=238565df7ea008a0&fccid=a7e47ee66fd9c51b&vjs=3,DC Consultants,Data Analyst,0,  30+  
228,https://in.indeed.com/rc/clk?jk=07954722cc6b8a75&fccid=ce20a3df9df6a22f&vjs=3,Ormax Media,Analyst (Tracking),4.2,  30+  
229,https://in.indeed.com/rc/clk?jk=fd4ec61645b50345&fccid=d9805af20a6c196e&vjs=3,Worley,Financial Analyst I,3.8,  30+  
230,https://in.indeed.com/rc/clk?jk=e2491186f33295f9&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Master Data Advanced Analyst,3.9,  30+  
231,https://in.indeed.com/company/YT-Infrastructure-Pvt-Ltd/jobs/Mis-Analyst-780b677b0c68ef1f?fccid=619ccb954cdde2f6&vjs=3,YT Infrastructure Pvt Ltd,MIS Analyst,0,4
232,https://in.indeed.com/rc/clk?jk=e94cf79692c0ee81&fccid=dd616958bd9ddc12&vjs=3,SelFin India Financial Services,Head of Data Analytics,0,  30+  
233,https://in.indeed.com/rc/clk?jk=6f14dff8813ad9fd&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Senior Business Analyst - Reporting and Analytics,4.1,8
234,https://in.indeed.com/rc/clk?jk=52aac0788f19f073&fccid=d9805af20a6c196e&vjs=3,Worley,Senior Market Research & Data Analyst,3.8,  30+  
235,https://in.indeed.com/rc/clk?jk=d7e4aa077454b53a&fccid=a7e47ee66fd9c51b&vjs=3,DC Consultants,Data Analyst - Real Estate Industry,0,10
236,https://in.indeed.com/rc/clk?jk=c8ee23052f847a6f&fccid=1ea0475711674f3b&vjs=3,"Fiserv, Inc.",Data Analysis - Sr Professional,3.4,9
237,https://in.indeed.com/rc/clk?jk=30b261b87c6bde4e&fccid=7e883e8ff0d69499&vjs=3,Willis Towers Watson,FP&A Analyst,3.6,1
238,https://in.indeed.com/rc/clk?jk=72a1b0b250ac0ee9&fccid=6a09b1333daa01a1&vjs=3,EisnerAmper LLP,Junior Developer - BI,3.6,  30+  
239,https://in.indeed.com/rc/clk?jk=56681fbaf7c6c45b&fccid=66530c16c7ccb793&vjs=3,GXO Logistics,"Analyst/Senior Analyst, Financial planning and Analysis",0,  30+  
240,https://in.indeed.com/rc/clk?jk=f90635b0c791693a&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Fraud Strategy Business Analyst - Associate,4.1,24
241,https://in.indeed.com/rc/clk?jk=023ecadb933ba71b&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,Analyst / Associate - QAG Audit (Internal Audit),3.8,24
242,https://in.indeed.com/rc/clk?jk=fe20589bd49e40b8&fccid=a084ea79bda439a0&vjs=3,Indicia Worldwide,Reporting Analyst,0,15
243,https://in.indeed.com/rc/clk?jk=3b3a841cb829dab9&fccid=7b868e6cf206beb6&vjs=3,Social Wavelength,Omnichannel Data Analyst,4,  30+  
244,https://in.indeed.com/rc/clk?jk=2a22d7b3280a91fe&fccid=bb0e634e1fb54bb9&vjs=3,Corsearch,Business Process Analyst,0,1
245,https://in.indeed.com/rc/clk?jk=c18528d49953cbc0&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,Market Risk Analyst,3.8,  30+  
246,https://in.indeed.com/rc/clk?jk=d94da7592afc8356&fccid=fb3bb17dd428d73a&vjs=3,Course5,Data Visualization – Associate Manager,0,  30+  
247,https://in.indeed.com/rc/clk?jk=d81e2da886a03e6b&fccid=057abf3fd357e717&vjs=3,Barclays,BA4 Analyst Prime Risk,3.9,  30+  
248,https://in.indeed.com/rc/clk?jk=72508c9fef78bc99&fccid=81a6449bb2f335d2&vjs=3,Boppo Technologies,Senior Business Analyst/Business Analyst,0,  30+  
249,https://in.indeed.com/rc/clk?jk=98eaa561f8d37550&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Fund Servicing Analyst - Financial Reporting - Team Leader,4.1,17
250,https://in.indeed.com/rc/clk?jk=2e69e462b52c5e1a&fccid=acfb0b086b8f975d&vjs=3,Morningstar,IT Risk and Compliance Analyst,3.9,14
251,https://in.indeed.com/rc/clk?jk=60f848dde676d7f1&fccid=7ab5f4f72fdce966&vjs=3,Link Group,Compliance Analyst,2.6,10
252,https://in.indeed.com/company/VVP-Healthcare-Evolution-Pvt-Ltd/jobs/Data-Analyst-8d03d38a86377cb6?fccid=664e29fa083c7b57&vjs=3,VVP Healthcare Evolution Pvt Ltd,Team Leader-Data Analyst & Project,0,3
253,https://in.indeed.com/rc/clk?jk=af8f82c82a2680a1&fccid=56301517d698516a&vjs=3,Advanced Technology Consulting Service (ATCS),Technical Business Analyst,0,  30+  
254,https://in.indeed.com/rc/clk?jk=b6ef495efc52526f&fccid=75a3a5a15b202084&vjs=3,Experian,Product Engineer I - Matching/ Data Analyst,3.6,  30+  
255,https://in.indeed.com/rc/clk?jk=0ebd283a198499ad&fccid=59e2f6b6e35c673a&vjs=3,Apex Group,ESG Senior Analyst,3,  30+  
256,https://in.indeed.com/rc/clk?jk=959a7552ca8d189f&fccid=cd323ddb4836ba8c&vjs=3,Antsglobe Technologies,Business Analyst,0,  30+  
257,https://in.indeed.com/rc/clk?jk=68b1183621c85f70&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Finance Reporting Analyst I,3.9,  30+  
258,https://in.indeed.com/rc/clk?jk=2573fbf151526de5&fccid=c172deadb7fe7cb3&vjs=3,NielsenIQ,BASES Analyst,3.8,16
259,https://in.indeed.com/company/Teramars-Technologies-Pvt.-Ltd./jobs/Content-Analyst-38a5eeaabf5750a4?fccid=860e5d1623d34ef0&vjs=3,Teramars Technologies,Content Analyst,0,14
260,https://in.indeed.com/rc/clk?jk=39fbacdb1af6709d&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",MIS Reporting Analyst - Team Leader,4.1,28
261,https://in.indeed.com/company/LivetchINDIA/jobs/Data-Analyst-5a6319ff1a36363e?fccid=8736d4314197cd14&vjs=3,LivetchINDIA,Data Analyst ( BSc IT) Trainer,0,10
262,https://in.indeed.com/rc/clk?jk=75b1575c08afd450&fccid=63ce320937171b5d&vjs=3,Skillventory,Risk Analyst – Corporate Finance With leading NBFC,4.4,  30+  
263,https://in.indeed.com/rc/clk?jk=f44078d564bc0d09&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Cash and Trade Proc Analyst 1 - C09,3.9,3
264,https://in.indeed.com/rc/clk?jk=683642373abc6e12&fccid=7ab5f4f72fdce966&vjs=3,Link Group,VBA Analyst,2.6,  30+  
265,https://in.indeed.com/rc/clk?jk=5fb255051dca6550&fccid=63ce320937171b5d&vjs=3,Skillventory,Fraud Analyst cum Data Scientist with a leading NBFC,4.4,  30+  
266,https://in.indeed.com/company/VWorker-Solution-India-Pvt.-Ltd./jobs/SAS-Analyst-92377cfc9dafc4ad?fccid=52e5f6d692f8135e&vjs=3,VWorker Solution India Pvt. Ltd.,SAS Analyst,0,4
267,https://in.indeed.com/rc/clk?jk=99d368d2556392c8&fccid=a7e47ee66fd9c51b&vjs=3,DC Consultants,Business Analyst,0,  30+  
268,https://in.indeed.com/rc/clk?jk=5327b7a2c69788f8&fccid=15cda31bad4394a7&vjs=3,CRISIL,Automobile sector research analyst,3.8,16
269,https://in.indeed.com/rc/clk?jk=150f964e803131df&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Data Scientist/Data Analytics - AVP,3.9,  30+  
270,https://in.indeed.com/company/The-Curios-Staffing/jobs/Reporting-Analyst-042ec595eef15973?fccid=dd616958bd9ddc12&vjs=3,The Curios Staffing,Reporting Analyst,0,1
271,https://in.indeed.com/rc/clk?jk=dbac0582d37a1368&fccid=858550bab8b4eae4&vjs=3,Khel Group Pvt Ltd,Risk Analyst,0,  30+  
272,https://in.indeed.com/rc/clk?jk=cbcabdbcec2dad5d&fccid=572096e95cbcbad7&vjs=3,Recex,Data Analyst,0,  30+  
273,https://in.indeed.com/rc/clk?jk=38898e41a05af520&fccid=3bcf7eb192e678e4&vjs=3,General Mills,Sr. Analyst - NAF Data Foundation,3.9,  30+  
274,https://in.indeed.com/rc/clk?jk=c757f21b0d847890&fccid=ad3696bbd9c1d70b&vjs=3,GEP,Senior Manager - Data and Analytics (Spend Analysis),3.9,  30+  
275,https://in.indeed.com/rc/clk?jk=f4c773ab0c9708bb&fccid=b95c553b3fe4c7ff&vjs=3,Aryng,Product Analyst - Remote (Mumbai),0,2
276,https://in.indeed.com/rc/clk?jk=1499abf3e1688dc3&fccid=843409b6f118b4ec&vjs=3,Keynote Research,Research Analyst,0,  30+  
277,https://in.indeed.com/rc/clk?jk=4bb93267c52cee62&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Financial Planning & Analysis- Intermediate Analyst,3.9,  30+  
278,https://in.indeed.com/rc/clk?jk=6db2351e2d668f36&fccid=14e7391c55beeb80&vjs=3,Maersk,KC Growth Analyst,4.1,  30+  
279,https://in.indeed.com/rc/clk?jk=d477f9e31cd17a69&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Graphic & Visual Design Analyst-Digital Marketing,4,20
280,https://in.indeed.com/rc/clk?jk=287979fa890009b1&fccid=a6fab41a2a4262c5&vjs=3,HDFC Bank,Bancassurance-Data Coordination and Analysis - Mumbai,3.9,  30+  
281,https://in.indeed.com/rc/clk?jk=b41f3e7244388533&fccid=63ce320937171b5d&vjs=3,Skillventory,Hiring For Business Analyst - Commercial Finance with renowned NBFC,4.4,  30+  
282,https://in.indeed.com/rc/clk?jk=aea3dd708d1a14c1&fccid=4fd83253433e0d24&vjs=3,Busisol Sourcing,Data Analyst - Mumbai,0,  30+  
283,https://in.indeed.com/rc/clk?jk=6b5fe11380189fb7&fccid=cd57ff268201b237&vjs=3,Asit C Mehta Investment Interrmediates,Fundamental Research Analyst,3.5,  30+  
284,https://in.indeed.com/rc/clk?jk=f835c3f7c48e9043&fccid=a6ecb44bea23e5cd&vjs=3,Lubrizol Corporation,Procurement Analyst,3.7,  30+  
285,https://in.indeed.com/rc/clk?jk=e824e28fdfdde290&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Wholesale Credit Risk Analyst,4.1,8
286,https://in.indeed.com/rc/clk?jk=f835c3f7c48e9043&fccid=a6ecb44bea23e5cd&vjs=3,Lubrizol Corporation,Procurement Analyst,3.7,  30+  
287,https://in.indeed.com/rc/clk?jk=e484f918246c0fc6&fccid=d41a0599035e3181&vjs=3,One Point One Solutions Ltd,Quality Analyst,3.7,27
288,https://in.indeed.com/rc/clk?jk=0fe2315b90a0a7f3&fccid=14d12a8eaf9dea1f&vjs=3,Global Vox Populi,Research Analyst,0,  30+  
289,https://in.indeed.com/rc/clk?jk=3b6280518d5dd4f3&fccid=b752cf438285f04b&vjs=3,PhillipCapital,Risk Analyst for Option Risk Monitoring Code,3.6,  30+  
290,https://in.indeed.com/rc/clk?jk=04d733d8d77e73fc&fccid=bb0e634e1fb54bb9&vjs=3,Corsearch,Research Analyst,0,  30+  
291,https://in.indeed.com/rc/clk?jk=de467b8f7f5bc687&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,Compl Aml Risk Mgt Analyst 2,3.9,  30+  
292,https://in.indeed.com/rc/clk?jk=735bc1e8b7962f59&fccid=1c0817f1741aa23b&vjs=3,Arin Consultancy,Equity Research Analyst – Venture capital,0,  30+  
293,https://in.indeed.com/company/I--TECH-COMPUTER-EDUCATION/jobs/Faculty-460badda2492227b?fccid=a8f6e1661a076fcd&vjs=3,I-TECH COMPUTER EDUCATION,"computer faculty (python, data analytics)",4.5,6
294,https://in.indeed.com/rc/clk?jk=65f80b3689674aac&fccid=f1903e125ebf3e81&vjs=3,Enmglobal,Investment Team Support Analyst,0,  30+  
295,https://in.indeed.com/company/Nettech-India/jobs/Data-Analyst-2826a8508ba2e9c4?fccid=77ea07edcba439c3&vjs=3,Nettech India,Data Analyst trainer,3.5,3
296,https://in.indeed.com/rc/clk?jk=f141996542914975&fccid=bbb916b4a3c87590&vjs=3,SMARTPADDLE TECHNOLOGY,BI Analyst,0,  30+  
297,https://in.indeed.com/rc/clk?jk=437efb0a46ba56bf&fccid=44ad200e718a6d2e&vjs=3,"JPMorgan Chase Bank, N.A.",Regulatory Payments Agile / Business Analyst- Associate,4.1,17
298,https://in.indeed.com/company/AMSYS-Innovative-Solution/jobs/Security-Analyst-0d3e14e6c1c8f1a0?fccid=aa242433023f7f46&vjs=3,AMSYS Innovative Solution,Security Analyst,0,11
299,https://in.indeed.com/rc/clk?jk=680a1bbd498b2920&fccid=acfb0b086b8f975d&vjs=3,Morningstar,Associate Quantitative Analyst – New Product Development,3.9,7
300,https://in.indeed.com/rc/clk?jk=ac6193f1d512c366&fccid=ce80ed4e75722d68&vjs=3,East India Securities,Quant Research Analyst,0,  30+  
301,https://in.indeed.com/rc/clk?jk=4500d080ad50a9f4&fccid=a084ea79bda439a0&vjs=3,Indicia Worldwide,Finance Support Analyst (ERP),0,  30+  
302,https://in.indeed.com/rc/clk?jk=9e606b294100c735&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,Finance Business Advisory Analyst (m/w/d) Corporate Bank,3.8,  30+  
303,https://in.indeed.com/rc/clk?jk=b835579acdb0da70&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,Risk Advisory Data Analytics Manager,3.9,27
304,https://in.indeed.com/rc/clk?jk=baca8c5452e8165b&fccid=c15e58c229888ed7&vjs=3,Institutional Shareholder Services,Climate Research Analyst / Associate,3.4,  30+  
305,https://in.indeed.com/rc/clk?jk=fbc7984d0c84c363&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,DCO – Divisional Risk and Control – Business Analyst,3.8,  30+  
306,https://in.indeed.com/rc/clk?jk=6d9b8fb13df03921&fccid=caf7246c035b3975&vjs=3,Rejolut Technology Solutions,Business Analyst,0,  30+  
307,https://in.indeed.com/company/HaystackAnalytics/jobs/Research-Analyst-558c4182c500599f?fccid=6be5d3b4ea0c703c&vjs=3,HaystackAnalytics,Research Analyst,0,22
308,https://in.indeed.com/rc/clk?jk=7e6fb78d071c1f54&fccid=a8958d9087b7b18c&vjs=3,PRATHAM Education,"Research Associate – Data Analyst (Quant.), Assessment Unit, ASER Centre",0,12
309,https://in.indeed.com/company/right-staff/jobs/Data-Analyst-7dc4c25efd5e31e2?fccid=ba29c6ef92ec2e1b&vjs=3,RIGHT STAFF,Data Analyst/Leads Generation,0,11
310,https://in.indeed.com/rc/clk?jk=66ba0e83b4103518&fccid=3abdba72b8553019&vjs=3,Achyutam-Executive Search Services,"Business Analyst (Apparel), Jogeshwari (West) Mumbai",0,13
311,https://in.indeed.com/rc/clk?jk=3b8d5b284e1abf38&fccid=35f185b650a775e9&vjs=3,Arihant Capital Markets,Institutional Research Analyst,3.5,13
312,https://in.indeed.com/rc/clk?jk=e3cd43a7d1e2f840&fccid=fc8cbc6ce0825c46&vjs=3,Ariprus,Data Analyst,0,  30+  
313,https://in.indeed.com/company/Seertech-Systems/jobs/Senior-Business-Analyst-4efe3b463e562ab1?fccid=16cc6876f6809c29&vjs=3,SeerTech Systems,Sr. Business Analyst,0,3
314,https://in.indeed.com/rc/clk?jk=faa84523ba29e5df&fccid=f0fef3d0016823fd&vjs=3,Graficali,Business Analyst,0,17
315,https://in.indeed.com/rc/clk?jk=2319e93945c08fcd&fccid=a1f3416706a1991b&vjs=3,Aspiration,Analysts – Digital Media,0,  30+  
316,https://in.indeed.com/rc/clk?jk=95b0267e76bc680a&fccid=2a927f21d1372bd7&vjs=3,Netscribes,Assistant Manager– Data Visualization,3,  30+  
317,https://in.indeed.com/rc/clk?jk=32fae0d5b0601dbb&fccid=66530c16c7ccb793&vjs=3,GXO Logistics,"Analyst, Workforce Org and position",0,  30+  
318,https://in.indeed.com/rc/clk?jk=0409a3c71795cdd5&fccid=56680e48ff7ed712&vjs=3,Aeon Software,Project Analyst,2,  30+  
319,https://in.indeed.com/rc/clk?jk=35cc0b8fd52b26f9&fccid=42902ed7252fb8a2&vjs=3,RWS,Software Engineer(Power BI),0,  30+  
320,https://in.indeed.com/rc/clk?jk=a60fd3c06321c9e0&fccid=549506e618e1168d&vjs=3,Hathway India,Tableau Specialist /Tableau Developer,0,2
321,https://in.indeed.com/rc/clk?jk=f62133207a56c8c0&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,Web Developer Analyst-Digital Marketing,4,23
322,https://in.indeed.com/rc/clk?jk=af44a6cb97c51dcf&fccid=d0cd21a0ba3fbacd&vjs=3,DNEG,Commercial Financial Analyst,3,  30+  
